1p,2p,3p,1n,2n,3n,ep,en,date,time,mention,hashtag,Class
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['haziqsulaiman7']', '[]', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['tempoekbis']', '[]', neutral
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['ajul2707']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['adiliaputrio2']', '['#teamhuma1 #teamsrikand1 #swisscit1 #teamajuda1 #villapuncaktamanbung1 #inserttoday']', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['dianduttttt']', '[]', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['harleydavidso1 bromptonbicycl1 indonesiagarud1 ramliriza1 erickthohi1 kemenbumn']', '['#ariaskhara']', negative
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['dennysiregar1 indonesiagarud1 airasia']', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['anakkolong1 indonesiagaruda']', '[]', neutral
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['sarwendahans']', '[]', negative
0, 0, 4, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['catatant1 erickthohir']', '['#garudadukungerick']', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['aan__']', '[]', negative
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['mrshanant1 indonesiagaruda']', '[]', neutral
0, 1, 0, 0, -1, -2, 0, 0, '[]', '[]', '['luckyalvonsa']', '[]', negative
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['batarajogi']', '[]', positive
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['hansipmenawan']', '['#sjy']', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#citilink']', neutral
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['vladimansutans']', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['tiara_awesome']', '[]', negative
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['unsrifess']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#cnnidafter10']', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#openfollo1 #antaranews']', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['iisaisy81041878']', '[]', positive
0, 1, 2, 0, -1, -3, 0, 0, '[]', '[]', '['mas__piyuu1 indonesiagarud1 jokowi']', '[]', negative
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['munfess']', '[]', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 4, 0, 0, 0, 0, 0, '[]', '[]', '['yulialeunca']', '[]', positive
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['citilink']', '['#citilinkflybanyuwangi']', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['cahyokunn']', '[]', negative
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#throwbackthursday']', neutral
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['riugibran']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#penerbangan']', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['citilin1 traveloka']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['honan1 bankbri_id']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#harg1 #tike1 #rut1 #surabay1 #bandar1 #garudaindonesia']', neutral
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['boncush1 asepwitok1 marsyaheeda1 jansen_js1 mochatma1 kemenbum1 indonesiagarud1 sriwijayaair']', '[]', negative
0, 0, 6, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', positive
0, 0, 7, 0, 0, 0, 0, 0, '[]', '[]', '['ch_chotimah']', '[]', positive
0, 1, 1, 0, -2, -3, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#citilink']', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#kamuharusta1 #garudaindonesi1 #awakkabingaruda']', positive
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['djpu151 budikarya1 kemenhub151 ap_airport1 angkasapura_1 airnav_officia1 indonesiagarud1 citilin1 batikairin1 sriwijayaai1 airasiasupport']', '[]', neutral
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['zulfikardilla']', '[]', positive
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 1, 0, 0, -4, 0, 0, '[]', '[]', '['detikfinanc1 indonesiagarud1 bpkr1 bpkpgoi1 ojkindonesi1 kemenkeur1 kemenbumn']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['zul_hasa1 citilink']', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['syahran149']', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['juliantoakhtar']', '[]', positive
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['vivacoi1 indonesiagarud1 divhumas_polri']', '[]', neutral
0, 0, 4, 0, 0, 0, 0, 0, '[]', '[]', '['citilink']', '[]', positive
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['humasbkip1 rinajanwar2201 sokhib1961 kkpgoi1 itjen_kk1 riza_priyatn1 wssumitr1 tgh_samudr1 sarwandedi']', '['#onehealthkipm']', neutral
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['garudacares']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#citilinkflybanyuwangi']', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['garudacares']', '[]', negative
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['wibi_d_on1 airnav_officia1 asy_nursyahi1 _tnia1 kemenhub151 kemenbum1 djpu151 indonesiagarud1 lionairi1 sriwijayaai1 citilin1 airasia_ind1 forhumbumn']', '[]', positive
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['1reige']', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', neutral
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['friskaberli']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 1, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['citilink']', '['#citilinkqui1 #citilinkxbni']', neutral
0, 0, 5, 0, 0, 0, 0, 0, '[]', '[]', '['saidid1 indonesiagaruda']', '[]', positive
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['addiem1 indonesiagaruda']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#infojakart1 #okezon1 #blibl1 #beritasat1 #shope1 #deti1 #selebrita1 #trans1 #transt1 #tvon1 #metrot1 #kompa1 #tike1 #airasi1 #lionai1 #sriwijayaai1 #citilin1 #garud1 #bisni1 #jokow1 #telkomse1 #pegipegi']', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['kutipan_and1 yanuar_amor1 persi1 timnasu191 alfamar1 humas_jogj1 persija_jk1 tvrinasiona1 sonorafm91 jscloung1 indonesiagarud1 infobogor']', '[\'#abdinegar1 #cintajenak1 #pilihshope1 #savepulpe1 #timnasda1 #affu21 #seni1 #persibday\']', positive
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#bagasicitilinkgratis']', positive
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagaruda']', '['#garudaindonesia']', positive
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['jgn_follow_gw']', '[]', neutral
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['taufiq114111033']', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['citilink']', '[]', positive
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['citilink']', '[]', positive
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#openfollo1 #teamfollowback']', neutral
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['citilink']', '[]', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['agustyrodiahm']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['iiqbaal']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['gukyoungguk']', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagarud1 lfc']', '['#ga_lfc']', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 4, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['farhansv']', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#kemenkopukm']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '['#citilinkjj1 #citilin1 #javajazz']', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#batikbontang']', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['kamashwane1 sriwijayaairkc1 sriwijayaair']', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['larrydurian']', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['citilink']', '['#citilinkflybanyuwangi']', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['pindo_27nugroh1 detikco1 kemenhub151 indonesiagarud1 jokowi']', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['cgk_ap2']', '[]', positive
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#kobarkansemangatgarud1 #kemenanganitudekat']', positive
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['ricky54476968']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['aan_v1 yudhanorman']', '[]', negative
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['contactap2']', '[]', positive
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#igomrlonely']', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#video1 #countr1 #air1 #airlin1 #airport']', neutral
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['kangsemproel']', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['4y4nk1 ojol_purwokert1 ganjarpranow1 lapakaduanbm1 kemenhub151 poldajateng1 infodishu1 kai121']', '[]', negative
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['sriwijayaair']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['ika_nafeesca']', '[]', neutral
0, 2, 0, 0, -2, -3, 0, 0, '[]', '[]', '[]', '['#kot1 #kot1 #ibukotapindahuntuksiap1 #ibukotabaru']', negative
0, 0, 1, 0, 0, -3, 0, 0, '[]', '[]', '['mohmahfudm1 indonesiagaruda']', '['#thinkpositive']', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '['#garudadukungerick']', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#blog']', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['dhito_21 garudacares']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['droiach']', '[]', neutral
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['syedsaddiq']', '[]', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['dunia_terbang']', '['#garudaindonesia']', neutral
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#2019jokowikyaimaruf']', positive
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['sarwendahans']', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['realllllwawa']', '[]', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['imanlagi']', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['vinadok']', '[]', positive
0, 0, 4, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 1, 0, 0, -1, -2, 0, 0, '[]', '[]', '[]', '['#welcometojakartaexo']', negative
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['musen81091690']', '[]', positive
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['zalriyad']', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['azfariena']', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['hilmi_salam']', '[]', positive
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['ifr_021']', '[]', negative
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['wibi_d_on1 airnav_officia1 asy_nursyahi1 _tnia1 kemenhub151 kemenbum1 djpu151 indonesiagarud1 lionairi1 sriwijayaai1 citilin1 airasia_ind1 forhumbumn']', '[]', positive
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['gumelr']', '[]', neutral
0, 0, 4, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#sjy']', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', neutral
0, 0, 6, 0, 0, 0, 0, 0, '[]', '[]', '['andri_syahriz1 angkasapura_2']', '[]', positive
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['dk8knlir8zhf9ke']', '[]', neutral
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['petergonth1 ivanrt01 aryacokronegor1 kelanadudun1 bebasvisai1 han_s1 indonesiagarud1 menlu_r1 kemlu_r1 muhammadrezahi1 jameshandaj1 lagnezmo17']', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['anacassie']', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '['#hargateman']', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['sriwahyunirahim']', '[]', positive
0, 0, 5, 0, 0, -3, 0, 0, '[]', '[]', '['jokow1 budikarya1 kemenhub151 indonesiagarud1 sriwijayaair']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['putuchitr1 trinitytravele1 indonesiagaruda']', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#bali']', neutral
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['sriwijayaai1 fly_namair']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#citilin1 #padang']', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['aellena']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['citilink']', '['#sambuta320ne1 #mainkegmf']', neutral
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['infosuporterid']', '['#kitagaruda']', positive
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['leomerdek1 citilink']', '[]', neutral
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['rosmanmulia']', '[]', positive
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['xpressair']', '['#xpressairsavetheforest']', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['null']', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['mosseahmed']', '[]', negative
0, 1, 2, 0, -2, -3, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['citilink']', '['#citilinkgreensale']', neutral
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#garudauntukanakindonesia']', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['citilink']', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 4, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#sekolahpramugari']', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['be_em_we323i']', '[]', positive
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['detikcom']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['hlp_ap2']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#xcellen1 #dinne1 #bee1 #rendan1 #ga0081 #selamatmakan']', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['habebbib']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['finkapratiw1 sriwijayaair']', '[]', neutral
0, 1, 0, 0, -1, -2, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilin1 hlp_ap2']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['dennyja_world']', '[]', neutral
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['ekosriwibowo3']', '[]', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['realardo']', '[]', positive
0, 1, 0, 0, -1, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['mediakonsumeni1 citilink']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 2, 0, 0, -2, -3, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['subhanhasanudin']', '[]', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['groozie1']', '[]', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['letinaalejandro']', '[]', positive
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['aris_koesjay']', '[]', neutral
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['blackwhiteoo']', '[]', neutral
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['citilink']', '['#travelitinerary']', positive
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['iskandar__fauz1 rizqihendrawa1 citilink']', '[]', neutral
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '[]', '['#bali']', negative
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '[]', '[]', negative
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['sriwijayaair']', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#jakartabanyuwangibatikair']', neutral
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['indonesiagaruda']', '[]', negative
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 5, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', positive
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['linkaj1 siskob1 meychoco1801 ncha_jhy']', '['#pakelinkaja']', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#infojakart1 #okezon1 #blibl1 #beritasat1 #shope1 #deti1 #selebrita1 #trans1 #transt1 #tvon1 #metrot1 #kompast1 #tike1 #airasi1 #lionai1 #sriwijayaai1 #citilin1 #garud1 #bisni1 #telkomse1 #pegipeg1 #jkt']', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#mostpopular']', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['sriwijayaair']', '[]', neutral
0, 0, 1, 0, 0, 0, 0, 0, '[]', '[]', '['nickeayu']', '[]', neutral
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['firstmediacares']', '[]', negative
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '['sir_sigit']', '[]', positive
0, 0, 0, 0, 0, -3, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['laguanalog']', '[]', negative
0, 0, 0, 0, 0, -1, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '[]', '[]', neutral
0, 0, 0, 0, 0, 0, 0, 0, '[]', '[]', '['septiadialexi']', '[]', neutral
0, 0, 2, 0, 0, 0, 0, 0, '[]', '[]', '['audnmonik1 citilink']', '[]', positive
0, 0, 0, 0, 0, -2, 0, 0, '[]', '[]', '['citilin1 infosumbar']', '[]', negative
0, 0, 1, 0, 0, -2, 0, 0, '[]', '[]', '['citilink']', '[]', negative
0, 0, 3, 0, 0, 0, 0, 0, '[]', '[]', '[]', '['#citilinkflybanyuwangi']', positive
